,0
477,0.8473808592333613
478,0.7206277354872168
479,0.11776609002803273
480,0.11042807828019185
481,0.03968614111684787
482,0.17996547267720908
483,0.8147399608503025
484,0.10738163553537594
485,0.12804425122268914
486,0.8797618957101895
487,0.9218122083910971
488,0.4174902196986051
489,0.482985693897221
490,0.85003787884068
491,0.5537678412664835
492,0.20778392367182452
493,0.8948615059911205
494,0.4504900626025561
495,0.5444768854231135
496,0.4888904595792056
497,0.23371984841201432
498,0.3350843907273715
499,0.2293245566016615
500,0.46954426794606696
501,0.26331642406325007
502,0.5717377712206895
503,0.24793134227536018
504,0.5616300769113642
505,0.2537424550179421
506,0.8607458459351831
507,0.5019404552145542
508,0.8400741213279903
509,0.9660861336587424
510,0.6932539273778553
511,0.8048214703457715
512,0.1199008151621258
513,0.919571115536796
514,0.5958907868532228
515,0.038694554985549745
516,0.044166990063188916
517,0.9668448225169408
518,0.3441784173690504
519,0.5968944493255195
520,0.7212370394934933
521,0.900280064752431
522,0.12768660843576574
523,0.7331301235785562
524,0.8841754078932652
525,0.17885523069177023
526,0.25348960767815343
527,0.8773746835003743
528,0.24184712113745344
529,0.06342878293877519
530,0.06550762965649304
531,0.19272214009037103
532,0.0868069197194613
533,0.6955789866128771
534,0.054434789171016074
535,0.028891348180157816
536,0.8157034505378834
537,0.9413544197960855
538,0.23862104236429293
539,0.05091422532797241
540,0.15735020076777206
541,0.028084975818484126
542,0.07703324908245168
543,0.5808587444936885
544,0.3263075601245037
545,0.780573885118183
546,0.9048654941777471
547,0.21132358003515084
548,0.9064287700203009
549,0.7003461959472921
550,0.2064482618479696
551,0.9265440148685573
552,0.6997016822668853
553,0.616612007392375
554,0.008100363327321225
555,0.11463672564008354
556,0.6249845134414096
557,0.3810114453079775
558,0.19393506787311487
559,0.3409278727262679
560,0.5011108515574227
561,0.3845667016035661
562,0.43042390461584346
563,0.8105605794672001
564,0.7893090537821978
565,0.22223080392943095
566,0.22124759856535736
567,0.7107016012393368
568,0.3844588656899153
569,0.44203173307161314
570,0.49719846619481545
571,0.7157812858380872
572,0.6123635405032685
573,0.6777160977792359
574,0.44586178685864253
575,0.9239812169187303
576,0.3455090498814535
577,0.12094556611888929
578,0.6192059000514418
579,0.47786857419423523
580,0.32181202847878154
581,0.19065237390538425
582,0.5116935396304694
583,0.5667497342178855
584,0.0811394313088335
585,0.8517446357176524
586,0.43576813519414426
587,0.37064648710990944
588,0.5778137399549073
589,0.30205564858766776
590,0.1511897438890769
591,0.9201985465720937
592,0.24113461567379346
593,0.5741456401992989
594,0.3819838812125853
595,0.2793689119272206
596,0.4938021448630323
597,0.04864440821773386
598,0.9544534336557453
599,0.6372985220825351
600,0.5821112019053394
601,0.2524376719714827
602,0.9666813978423984
603,0.11033852307359371
604,0.25798248054548634
605,0.17939802346747125
606,0.6732154710488022
607,0.4399784712128163
608,0.5963556802084878
609,0.21754314720237056
610,0.9838979632707315
611,0.4355927832638088
612,0.9142002004804881
613,0.6872891265337427
614,0.608798676541029
615,0.40044000034421867
616,0.7618139674412318
617,0.2792976497847872
618,0.36027095784251506
619,0.6829037366704983
620,0.0005180054935617351
621,0.2284286665764793
622,0.25887889244109163
623,0.5032294711111731
624,0.3693836986302894
625,0.3095497256338836
626,0.19383790951053326
627,0.006999333133483665
628,0.545766357954927
629,0.5264345236780688
630,0.7594742764917629
631,0.9462202416326202
632,0.48138027197938127
633,0.5157647825010697
634,0.5733460598807155
635,0.8431974503917121
636,0.27327418391693903
637,0.5311399209354071
638,0.46705084783731465
639,0.7573100215966461
640,0.6273816341074343
641,0.26489214904403735
642,0.9196548292252211
643,0.958211155911032
644,0.8659367916241574
645,0.5447514631788236
646,0.06898798122125771
647,0.7198304026805004
648,0.3075986971171075
649,0.3130960207333664
650,0.7779193925207925
651,0.9316445661939904
652,0.18596359106602767
653,0.6112089289811717
654,0.24167487933740595
655,0.5523238890306525
656,0.8256315157211495
657,0.16404850261729864
658,0.6505266823151478
659,0.9654229378389344
660,0.843099308241085
661,0.2116796535055514
662,0.9747169608007462
663,0.8142834509577246
664,0.3339080633998629
665,0.25622453181530513
666,0.35532676760084314
667,0.5602103091641837
668,0.4541900353866155
669,0.962142225197931
670,0.9828749048905857
671,0.3019044492724301
672,0.2997832406732833
673,0.6946724849052286
674,0.6329212533057831
675,0.8312059833912369
676,0.9430981259778396
677,0.11119844525168165
678,0.6478356856474247
679,0.31150512919252615
680,0.5593660896187825
681,0.8620478737630963
682,0.40827185118483655
683,0.4025509206858606
684,0.6677746099344427
685,0.041781816935212324
686,0.6568904949947146
687,0.1447116690359327
688,0.46829229617636803
689,0.9159937912109047
690,0.8529776886680758
691,0.6756697343329319
692,0.9168906136534232
693,0.03949961379919975
694,0.17261902248682248
695,0.9218562668286232
696,0.8093195234792091
697,0.3180483464526015
698,0.13415392402136084
699,0.6120780775845426
700,0.3698154038994622
701,0.6410190911967341
702,0.47766365888372575
703,0.8591392522163821
704,0.09457832803717836
705,0.4450329753436648
706,0.36226816624688285
707,0.8147388834487466
708,0.3264142910337806
709,0.09877969934205721
710,0.2684406508263174
711,0.1694309049204239
712,0.25994983329449184
713,0.08260671707582246
714,0.8710213730138918
715,0.8048715097906387
716,0.14122279029856388
717,0.3406209126722629
718,0.3510939355104561
719,0.8658059083289876
720,0.6055502919085158
721,0.9837029355782247
722,0.9374729457631427
723,0.5194268180327696
724,0.13317224811093886
725,0.9718565325748815
726,0.9487186095886307
727,0.482203628056984
728,0.6282009881317842
729,0.03165788501581923
730,0.6632299673163169
731,0.9259130522963351
732,0.7431465381237041
733,0.1328769880293713
734,0.5348184264667223
735,0.09803265327514565
736,0.9990409003722228
737,0.87722411625643
738,0.9102220202657133
739,0.3894485186743879
740,0.3369169109909651
741,0.0376646699159654
742,0.04604166689659506
743,0.47329823703943485
744,0.07125283009679173
745,0.8267479704108076
746,0.23291745319321489
747,0.8079130770418728
748,0.7857042111869269
749,0.1839508112979178
750,0.014381105520381077
751,0.2336422247674197
752,0.7592494687691869
753,0.2972149684719626
754,0.3523438309829664
755,0.478026878153028
756,0.5111258946445462
757,0.6019920116511612
758,0.2988451403669351
759,0.564630051331529
760,0.11310229330255495
761,0.580001509557756
762,0.06384815216167805
763,0.1261010135108156
764,0.9769315351947515
765,0.44539184611843263
766,0.8446773376058659
767,0.2102833096992729
768,0.4342046209614252
769,0.11158706617632275
770,0.7077999318547435
771,0.8281392651813985
772,0.9095731127150449
773,0.2842997973221191
774,0.5361190128468108
775,0.9568708304405592
776,0.051901165517718284
777,0.6735759641658384
778,0.05886392892098136
779,0.7831306767118874
780,0.109852648688053
781,0.1575734158719596
782,0.6971235280868615
783,0.1277643372208077
784,0.056489941781915354
785,0.4385770900347965
786,0.8492896566414417
787,0.6591091058736397
788,0.11671842222741513
789,0.21522325515379492
790,0.7346456974884978
791,0.18528324415194353
792,0.6987327088808498
793,0.17952370142683993
794,0.6996656926727886
795,0.6415325765536852
796,0.9703779716147002
797,0.7303375729021814
798,0.20854223189167986
799,0.6381645210987232
800,0.19072971889773627
801,0.5359993446441367
802,0.2862626201995049
803,0.8306478745472444
804,0.3565137789528514
805,0.05321611215591571
806,0.8408128681300904
807,0.7784992550355792
808,0.9134697333274159
809,0.7362033351636981
810,0.8572644473574074
811,0.4238301229313076
812,0.41808873848500505
813,0.40992259963141564
814,0.6950528397770541
815,0.08934244060769247
816,0.41223783059506214
817,0.8026769887602654
818,0.010015386734212872
819,0.6086177016381435
820,0.19367027733742292
821,0.2694204317480864
822,0.22577747231016476
823,0.8332980828234379
824,0.45276663092270186
825,0.5521174438272051
826,0.7573857416748008
827,0.2879482752189989
828,0.9204705526420603
829,0.369351085225896
830,0.2803313683634129
831,0.284662514209714
832,0.29238343830377134
833,0.503989375753828
834,0.755965088442648
835,0.8547281288778333
836,0.09903679845967917
837,0.12018416524215425
838,0.7578418396769299
839,0.38046939068702146
840,0.46811683225687817
841,0.9084027722160342
842,0.7754179713970879
843,0.8428383188539385
844,0.8801701993509243
845,0.8964246466571056
846,0.4370139288747723
847,0.1753959839917567
848,0.8520779531703467
849,0.17495570123395587
850,0.4312146127946116
851,0.3152565200278513
852,0.7091792418655689
853,0.3186948314446796
854,0.8756848571150257
855,0.9187764642005938
856,0.8763094570528402
857,0.614032832786632
858,0.19609779698117324
859,0.2909627958247105
860,0.778222466750106
861,0.7603673530800517
862,0.4521928745521536
863,0.06357886971744042
864,0.49495558286045427
865,0.9275501608123158
866,0.06726131926153511
867,0.5229354941424307
868,0.986857149313025
869,0.13829981874882646
870,0.8566838581301516
871,0.21599984460732824
872,0.17933689863391977
873,0.0659773970159061
874,0.4263880670192064
875,0.37071938323487585
876,0.4851447852535967
877,0.990952914283407
878,0.00506826931145854
879,0.06906806766566165
880,0.37305647044787826
881,0.7826568531079764
882,0.012232973878741116
883,0.4088112934516186
884,0.45173449781819586
885,0.8395811053411948
886,0.5400943838544111
887,0.32669304221566775
888,0.27804106138815143
889,0.736409514821119
890,0.34802276714852376
891,0.6964219589113867
892,0.9512369970302863
893,0.02039345091442002
894,0.8883027933221501
895,0.9068003765298335
896,0.8365128134273925
897,0.008004901868957526
898,0.20860412302529596
899,0.13139249889326887
900,0.08464962853032654
901,0.12282308336252701
902,0.7659928751469726
903,0.9183289941375956
904,0.9150681212019774
905,0.05133969581718567
906,0.8275907984645181
907,0.26120729860081815
908,0.913048339936571
909,0.053308208024197334
910,0.10421071019884842
911,0.6952652296676819
912,0.8835488929085373
913,0.4084225863813531
914,0.25061973602462884
915,0.17207625287193484
916,0.7778839835903212
917,0.9898046550239803
918,0.19893218139590108
919,0.05872074150419515
920,0.3336782886478278
921,0.06538507197141752
922,0.9187146353233342
923,0.07011018534853108
924,0.5752108612582003
925,0.33349644435329917
926,0.9719820941571231
927,0.4092890704291343
928,0.9646915023270787
929,0.3642416566759791
930,0.027447225060491687
931,0.6847824356845493
932,0.9964707099228554
933,0.24664276413249342
934,0.5290085236862343
935,0.3133656326405241
936,0.08639501463461807
937,0.5499261768551126
938,0.39560962620538853
939,0.5700340473885476
940,0.35247479906684964
941,0.8369396392721591
942,0.848150739058252
943,0.7834997191951076
944,0.08649653341989261
945,0.17813340908585196
946,0.9631749232313934
947,0.8772901181547196
948,0.9872492686013257
949,0.856817722660397
950,0.44506625960143353
951,0.9583407585340932
952,0.16327309575539728
953,0.4697542512265219
954,0.43296413513924925
955,0.2037882405968795
956,0.5156533035944995
957,0.5533323576823096
958,0.7039780919219003
959,0.37013560226072406
960,0.4450135543609315
961,0.21786268941798648
962,0.4958065781373351
963,0.2765731736246385
964,0.4087344544343615
965,0.5351523476381063
966,0.30779289444520297
967,0.840951634376944
968,0.4499249029257655
969,0.0320257918917608
970,0.6859710388938959
971,0.48144051093993123
972,0.18799422886364858
973,0.46463187675885687
974,0.6690389311026268
975,0.654991281775807
976,0.5835932376616563
977,0.09647501352329013
978,0.17693061213559236
979,0.29513099041621116
980,0.969364010081869
981,0.31802396320044457
982,0.04805784279234149
983,0.9903144098624013
984,0.04659497222736353
985,0.48699866777195744
986,0.6550637601960108
987,0.46572647803345124
988,0.37263387934012493
989,0.47121582946169605
990,0.5881943036821276
991,0.5124894527436415
992,0.11939670661091473
993,0.025240637731779203
994,0.2723966002639857
995,0.16907793408766847
996,0.10363356883270525
997,0.9024945069359601
998,0.7232421160191145
999,0.6671684831838313
1000,0.18551662835616756
1001,0.3593746438033306
1002,0.1622855459096234
1003,0.7966612996028739
1004,0.979015608126096
1005,0.6052724438806715
1006,0.012733125417791036
1007,0.28605064379948364
1008,0.25343571879253457
1009,0.07823303690464778
1010,0.07934948664064578
1011,0.17106617057660845
1012,0.57833234433688
1013,0.8690979560548489
1014,0.3889309303596933
1015,0.4575614093054877
1016,0.7518146201726567
1017,0.8847783204076808
1018,0.35125560054016414
1019,0.32164776030711983
1020,0.2994416481756478
1021,0.6711462292341068
1022,0.5492044807162252
1023,0.08834047800821143
1024,0.6557311523617557
1025,0.2533439342962489
1026,0.7887038837359752
1027,0.295735900027713
1028,0.9259472839329506
1029,0.7712412477452517
1030,0.7324867898934386
1031,0.8903526757139114
1032,0.5060181377576093
1033,0.44248305610181415
1034,0.2918919670759679
1035,0.6181014169284557
1036,0.42559346316117175
1037,0.7075592953727666
1038,0.12821861075202545
1039,0.40789049795177745
1040,0.1571144236944284
1041,0.924912669813875
1042,0.620056850211043
1043,0.8166822750697815
1044,0.5508333731930551
1045,0.45326251904253523
1046,0.7798385410556539
1047,0.3689878429650263
1048,0.864239895376888
1049,0.8829828418762727
1050,0.6842164172038583
1051,0.3973757875043794
1052,0.33655398566586414
1053,0.24281751307325017
1054,0.5738808157443267
1055,0.9220370161557861
1056,0.3242891004866679
1057,0.4205125906025545
1058,0.3923511261850521
1059,0.1528608508942726
1060,0.7505803879166588
1061,0.25473751424219593
1062,0.047298451323999346
1063,0.892033881708366
1064,0.5657348265199074
1065,0.08124730336785335
1066,0.936280652156807
1067,0.31612223104132453
1068,0.1497560801953738
1069,0.9960874677813707
1070,0.9579170458051544
1071,0.1927254845329458
1072,0.48708568796133456
1073,0.6223858146288909
1074,0.152235144634276
1075,0.6183107905680694
1076,0.8563026860195301
1077,0.4341254951736341
1078,0.8331389914379209
1079,0.8490056445827031
1080,0.4713926582959943
1081,0.32182889358077993
1082,0.067708926139461
1083,0.7198310661029591
1084,0.7207537274774961
1085,0.10635463348106033
1086,0.29634543871052577
1087,0.8651850049108865
1088,0.8135563675856324
1089,0.12307357778796124
1090,0.6489479907144418
1091,0.782869159387575
1092,0.17553517508708405
1093,0.9338286696462679
1094,0.5223228294376876
1095,0.3301777250296235
1096,0.905889580240946
1097,0.09466070468102172
1098,0.6542873032169733
1099,0.6177992391108392
1100,0.08955074177746469
1101,0.24015955688448543
1102,0.6267609844217146
1103,0.02201277586371919
1104,0.41520107176508336
1105,0.42406769055125326
1106,0.7229757715202655
1107,0.4466690342539664
1108,0.03731744749590604
1109,0.9112360047785595
1110,0.3510701517645537
1111,0.6936736829044489
1112,0.21031671292109244
1113,0.8693845750683775
1114,0.002526101359779487
1115,0.6483425630280654
1116,0.5599098157282142
1117,0.6613006127515754
1118,0.2686494072510882
1119,0.7477210689364349
1120,0.2410626947515967
1121,0.193365847807764
1122,0.3908605967808134
1123,0.21325360646138336
1124,0.7968270444012024
1125,0.08855940562940234
1126,0.7428071082733007
1127,0.823282140293307
1128,0.5763773902679711
1129,0.20893514676868952
1130,0.2898482674415819
1131,0.6862433154871208
1132,0.60529999006149
1133,0.34990741601337993
1134,0.8745716544876013
1135,0.0355815455192654
1136,0.7784232156824931
1137,0.5523133327341156
1138,0.7813156956218208
1139,0.6297403509508092
1140,0.36131910870936945
1141,0.9504036142631102
1142,0.5973070110458101
1143,0.3083252007916514
1144,0.1585169205232676
1145,0.16770816063243055
1146,0.3627517631111876
1147,0.16021689229465885
1148,0.744102348801681
1149,0.5580183345579618
1150,0.40351670885958235
1151,0.32837072637489073
1152,0.09451999415132672
1153,0.36066673312861897
1154,0.6544241168570121
1155,0.7350456238135818
1156,0.451659077161618
1157,0.783603655214241
1158,0.6188684127925176
1159,0.7855954718984257
1160,0.17234168154457807
1161,0.6962487818175911
1162,0.6467551954723957
1163,0.9207810177115012
1164,0.14146753671487633
1165,0.566606146827751
1166,0.8818670165835092
1167,0.47643200540009545
1168,0.11259675208726572
1169,0.04482396402323896
1170,0.32016104847485516
1171,0.42920479758758645
1172,0.1414421113539659
1173,0.06943379619533052
1174,0.9260826082954533
1175,0.3309532438174565
1176,0.48094712439487086
1177,0.16247039377632722
1178,0.5533886956767432
1179,0.9748422000603222
1180,0.9450536981948797
1181,0.936186483286477
1182,0.40003506922370446
1183,0.7047188327832576
1184,0.42138163507538917
1185,0.7764427728440144
1186,0.8383015325540477
1187,0.9630165974174952
1188,0.6448879941895096
1189,0.48611495945908134
1190,0.8323089949928639
1191,0.417953055989594
1192,0.3506994567982459
1193,0.3972104996921185
1194,0.829518557425421
1195,0.09566703626734152
1196,0.722676963546459
1197,0.4476395156010221
1198,0.26853449875890567
1199,0.7052773387807464
1200,0.9412175280949115
1201,0.43466980322440407
1202,0.6865444551448832
1203,0.1097093208714377
1204,0.22188156991905905
1205,0.3077864444698728
1206,0.5833689826302055
1207,0.5266579547797331
1208,0.6155898868958722
1209,0.20952044567313555
1210,0.4963258211512279
1211,0.07453230493009322
1212,0.1779342685468498
1213,0.2820003041151806
1214,0.08008624349504745
1215,0.6475788899599648
1216,0.5232074537644892
1217,0.3867369903186626
1218,0.4760780741956814
1219,0.08139631652539658
1220,0.4476552154439034
1221,0.3030748635396614
1222,0.6973872922720429
1223,0.745664113770174
1224,0.3932794917193687
1225,0.6191311347347922
1226,0.8357552748891668
1227,0.5443607325396573
1228,0.4230373001906519
1229,0.6359038509855999
1230,0.3566416562702682
1231,0.10946300328925562
1232,0.7969258828582885
1233,0.6657586002839263
1234,0.7437285229379206
1235,0.33970997515827794
1236,0.9050467377268022
1237,0.2989687674141286
1238,0.8800398398107202
1239,0.8661655011559832
1240,0.07915206680646569
1241,0.9564611706233888
1242,0.8669045212494179
1243,0.38958303244529036
1244,0.6443138573813745
1245,0.5887143280392422
1246,0.895436245179202
1247,0.02682273827097703
1248,0.2526664500578063
1249,0.5722180232000255
1250,0.8354483056596647
1251,0.2477587693056056
1252,0.23537367729599135
1253,0.44123065979980314
1254,0.8276083376500777
1255,0.14310415862455905
1256,0.870771012664156
